id_detalle,id_pedido,id_producto,cantidad
43630,8501,61,23
43631,8502,69,24
43632,8502,29,30
43633,8502,7,16
43634,8502,91,20
43635,8502,87,26
43636,8502,59,18
43637,8502,80,24
43638,8503,1,22
43639,8503,91,15
43640,8503,35,9
43641,8503,77,14
43642,8503,77,18
43643,8504,2,18
43644,8504,82,24
43645,8504,45,26
43646,8504,20,28
43647,8504,78,16
43648,8505,6,28
43649,8505,64,29
43650,8505,14,15
43651,8505,59,24
43652,8505,62,15
43653,8505,101,20
43654,8505,25,20
43655,8506,77,15
43656,8506,91,23
43657,8506,66,25
43658,8506,6,9
43659,8506,78,30
43660,8506,67,15
43661,8506,102,20
43662,8507,35,17
43663,8507,24,24
43664,8507,40,9
43665,8507,49,16
43666,8508,25,20
43667,8508,29,15
43668,8509,60,11
43669,8509,38,20
43670,8509,34,21
43671,8509,58,23
43672,8509,85,29
43673,8509,85,20
43674,8510,50,18
43675,8510,37,15
43676,8510,15,26
43677,8510,26,16
43678,8510,96,18
43679,8510,21,10
43680,8511,52,29
43681,8511,21,28
43682,8511,63,20
43683,8511,69,6
43684,8512,42,22
43685,8512,31,24
43686,8512,100,3
43687,8512,19,21
43688,8513,71,15
43689,8513,26,15
43690,8513,28,11
43691,8513,25,4
43692,8513,79,15
43693,8514,65,1
43694,8514,75,20
43695,8514,26,24
43696,8514,30,10
43697,8514,81,29
43698,8515,85,2
43699,8515,57,2
43700,8515,35,28
43701,8515,91,18
43702,8515,23,11
43703,8515,99,24
43704,8516,98,15
43705,8516,85,16
43706,8516,41,19
43707,8516,57,22
43708,8516,85,21
43709,8516,68,2
43710,8516,9,27
43711,8517,97,24
43712,8517,79,29
43713,8517,68,27
43714,8517,25,15
43715,8518,48,23
43716,8518,23,24
43717,8518,27,15
43718,8518,12,29
43719,8518,45,26
43720,8518,9,20
43721,8519,61,24
43722,8519,15,11
43723,8519,48,9
43724,8519,68,24
43725,8519,79,21
43726,8519,14,24
43727,8520,60,24
43728,8520,37,20
43729,8520,89,23
43730,8520,93,11
43731,8520,31,24
43732,8520,63,20
43733,8520,66,3
43734,8521,46,25
43735,8521,9,4
43736,8521,68,12
43737,8521,62,29
43738,8522,11,20
43739,8522,47,19
43740,8522,9,17
43741,8522,54,20
43742,8522,85,15
43743,8522,50,29
43744,8523,71,23
43745,8523,90,20
43746,8523,27,17
43747,8523,5,3
43748,8524,78,23
43749,8524,76,22
43750,8524,12,18
43751,8524,65,11
43752,8524,20,6
43753,8525,97,23
43754,8525,21,20
43755,8525,39,24
43756,8525,35,29
43757,8525,27,16
43758,8525,3,15
43759,8525,51,23
43760,8526,81,20
43761,8526,71,1
43762,8526,20,22
43763,8526,77,16
43764,8526,11,16
43765,8526,74,20
43766,8526,15,12
43767,8527,10,16
43768,8527,33,11
43769,8527,28,9
43770,8528,56,29
43771,8528,7,9
43772,8528,23,31
43773,8528,8,28
43774,8528,18,24
43775,8528,48,16
43776,8529,49,20
43777,8529,10,23
43778,8529,93,3
43779,8529,102,24
43780,8529,33,2
43781,8529,52,9
43782,8530,26,18
43783,8530,60,2
43784,8530,73,28
43785,8530,35,29
43786,8530,34,28
43787,8530,22,18
43788,8531,49,20
43789,8531,10,4
43790,8531,27,16
43791,8531,76,23
43792,8531,26,3
43793,8531,69,6
43794,8532,62,20
43795,8532,43,11
43796,8532,48,24
43797,8532,81,23
43798,8532,76,11
43799,8533,79,19
43800,8533,32,20
43801,8533,79,27
43802,8533,43,20
43803,8533,30,16
43804,8533,48,6
43805,8533,76,24
43806,8534,37,26
43807,8534,28,2
43808,8534,78,12
43809,8534,65,21
43810,8534,93,28
43811,8535,96,24
43812,8535,59,20
43813,8535,42,24
43814,8535,102,6
43815,8535,77,18
43816,8535,3,20
43817,8536,16,24
43818,8536,6,1
43819,8536,49,20
43820,8536,7,23
43821,8536,47,31
43822,8536,1,16
43823,8537,32,16
43824,8537,14,16
43825,8537,53,30
43826,8537,69,23
43827,8538,50,1
43828,8538,35,1
43829,8538,1,22
43830,8538,75,20
43831,8538,7,19
43832,8538,87,18
43833,8538,17,11
43834,8539,5,24
43835,8539,81,19
43836,8539,10,20
43837,8539,84,12
43838,8539,102,29
43839,8539,70,1
43840,8539,91,24
43841,8540,86,28
43842,8540,15,20
43843,8540,58,28
43844,8540,9,5
43845,8540,52,20
43846,8540,34,20
43847,8540,37,15
43848,8541,98,14
43849,8541,14,20
43850,8541,36,27
43851,8541,15,15
43852,8541,91,1
43853,8541,64,11
43854,8541,66,16
43855,8542,4,24
43856,8542,41,27
43857,8542,47,20
43858,8542,73,1
43859,8542,70,24
43860,8542,98,6
43861,8543,52,16
43862,8543,68,16
43863,8543,62,17
43864,8543,45,21
43865,8544,52,19
43866,8544,37,20
43867,8544,93,27
43868,8544,38,16
43869,8544,47,24
43870,8544,16,18
43871,8545,97,29
43872,8545,20,20
43873,8545,68,31
43874,8546,61,21
43875,8546,89,29
43876,8546,83,16
43877,8546,69,6
43878,8546,52,15
43879,8547,44,1
43880,8547,86,24
43881,8547,20,18
43882,8547,36,17
43883,8547,92,15
43884,8548,87,17
43885,8548,92,15
43886,8548,43,17
43887,8548,62,6
43888,8549,6,20
43889,8549,74,18
43890,8549,39,24
43891,8549,8,15
43892,8549,54,28
43893,8549,1,9
43894,8549,6,24
43895,8550,5,24
43896,8550,86,17
43897,8550,68,28
43898,8550,5,20
43899,8550,21,18
43900,8550,78,19
43901,8551,3,2
43902,8551,12,6
43903,8551,42,25
43904,8552,18,18
43905,8552,17,27
43906,8552,24,16
43907,8553,73,23
43908,8553,48,24
43909,8554,12,6
43910,8554,16,20
43911,8554,9,1
43912,8554,32,17
43913,8555,88,9
43914,8555,43,24
43915,8555,54,23
43916,8555,9,29
43917,8555,102,24
43918,8556,24,29
43919,8556,62,20
43920,8556,5,10
43921,8556,74,19
43922,8556,64,29
43923,8557,74,23
43924,8557,22,4
43925,8557,59,6
43926,8557,71,11
43927,8558,37,27
43928,8558,74,21
43929,8558,33,12
43930,8558,8,31
43931,8558,80,16
43932,8558,85,26
43933,8558,102,20
43934,8559,53,28
43935,8559,17,11
43936,8559,30,24
43937,8559,29,24
43938,8559,22,18
43939,8560,49,20
43940,8560,73,20
43941,8560,63,15
43942,8560,102,18
43943,8560,85,15
43944,8560,94,9
43945,8561,3,11
43946,8561,89,11
43947,8561,36,15
43948,8561,96,2
43949,8561,67,22
43950,8562,43,28
43951,8562,55,9
43952,8562,35,28
43953,8562,32,19
43954,8562,94,24
43955,8562,21,16
43956,8563,13,24
43957,8563,61,5
43958,8563,56,23
43959,8563,85,3
43960,8563,49,12
43961,8563,38,21
43962,8564,58,20
43963,8564,8,2
43964,8564,82,15
43965,8564,68,15
43966,8564,42,20
43967,8564,30,20
43968,8565,45,21
43969,8565,69,20
43970,8565,99,11
43971,8565,26,30
43972,8565,67,28
43973,8565,70,30
43974,8566,31,14
43975,8566,3,22
43976,8567,13,24
43977,8567,85,29
43978,8567,22,1
43979,8567,24,6
43980,8568,19,18
43981,8568,50,28
43982,8569,96,25
43983,8569,43,15
43984,8569,41,24
43985,8569,52,24
43986,8569,43,15
43987,8569,47,24
43988,8569,66,22
43989,8570,89,20
43990,8570,40,6
43991,8570,71,11
43992,8570,24,21
43993,8570,7,21
43994,8570,69,20
43995,8571,8,15
43996,8571,29,21
43997,8571,50,20
43998,8571,48,10
43999,8571,7,20
44000,8571,57,11
44001,8571,65,2
44002,8572,68,15
44003,8572,25,12
44004,8572,95,20
44005,8572,32,11
44006,8573,14,15
44007,8573,93,15
44008,8573,8,16
44009,8573,13,5
44010,8573,94,17
44011,8573,69,5
44012,8573,41,1
44013,8574,89,28
44014,8574,2,16
44015,8574,16,10
44016,8574,4,11
44017,8574,11,23
44018,8574,87,24
44019,8575,48,28
44020,8575,21,24
44021,8575,98,29
44022,8575,68,22
44023,8575,93,31
44024,8575,95,19
44025,8575,91,16
44026,8576,97,14
44027,8576,25,20
44028,8576,38,18
44029,8576,73,20
44030,8576,77,24
44031,8576,22,21
44032,8577,44,11
44033,8577,28,30
44034,8577,20,11
44035,8577,2,26
44036,8577,5,18
44037,8577,82,20
44038,8578,16,16
44039,8578,100,28
44040,8578,63,16
44041,8578,43,29
44042,8578,31,29
44043,8579,68,14
44044,8579,37,28
44045,8579,51,11
44046,8579,55,15
44047,8579,27,23
44048,8579,88,21
44049,8579,38,19
44050,8580,95,22
44051,8580,21,24
44052,8580,1,16
44053,8580,15,24
44054,8580,17,16
44055,8580,28,23
44056,8580,87,18
44057,8581,17,23
44058,8581,74,24
44059,8581,82,28
44060,8581,16,17
44061,8581,91,15
44062,8581,65,20
44063,8582,82,2
44064,8582,19,18
44065,8582,31,15
44066,8582,53,23
44067,8582,32,22
44068,8583,25,23
44069,8583,56,17
44070,8583,2,24
44071,8583,34,23
44072,8583,32,28
44073,8583,64,24
44074,8584,93,24
44075,8584,75,28
44076,8584,69,17
44077,8584,8,31
44078,8584,24,17
44079,8584,59,24
44080,8585,89,16
44081,8585,78,26
44082,8585,88,24
44083,8585,3,24
44084,8585,39,16
44085,8585,29,17
44086,8585,42,24
44087,8586,92,1
44088,8586,98,22
44089,8586,96,15
44090,8586,83,6
44091,8586,101,26
44092,8587,35,28
44093,8587,56,20
44094,8587,76,20
44095,8587,5,1
44096,8588,67,21
44097,8588,88,6
44098,8588,57,15
44099,8588,23,14
44100,8588,33,15
44101,8588,77,24
44102,8589,7,30
44103,8589,89,24
44104,8589,88,2
44105,8589,32,19
44106,8589,74,1
44107,8590,38,23
44108,8590,68,12
44109,8590,76,10
44110,8591,6,24
44111,8591,19,20
44112,8591,10,30
44113,8591,31,6
44114,8591,54,24
44115,8592,2,27
44116,8592,90,18
44117,8592,42,15
44118,8592,29,15
44119,8592,36,26
44120,8593,77,12
44121,8593,61,10
44122,8593,22,15
44123,8593,74,20
44124,8594,90,24
44125,8594,39,1
44126,8594,46,10
44127,8594,83,1
44128,8594,59,28
44129,8594,23,22
44130,8594,100,23
44131,8595,25,15
44132,8595,25,1
44133,8595,41,23
44134,8595,53,15
44135,8595,7,6
44136,8596,79,30
44137,8596,46,12
44138,8596,14,16
44139,8596,5,1
44140,8596,22,11
44141,8597,35,9
44142,8597,94,15
44143,8597,63,14
44144,8597,51,1
44145,8597,76,24
44146,8597,34,23
44147,8597,90,1
44148,8598,96,16
44149,8598,38,22
44150,8598,17,30
44151,8598,49,24
44152,8598,67,16
44153,8598,36,22
44154,8598,4,9
44155,8599,79,19
44156,8599,58,19
44157,8600,64,19
44158,8601,20,3
44159,8601,7,27
44160,8601,30,20
44161,8601,85,6
44162,8601,59,9
44163,8601,89,24
44164,8602,100,20
44165,8602,85,19
44166,8602,15,28
44167,8602,67,16
44168,8602,14,20
44169,8603,76,17
44170,8603,5,11
44171,8603,64,25
44172,8603,70,31
44173,8603,68,24
44174,8604,12,16
44175,8604,70,24
44176,8604,59,20
44177,8604,81,23
44178,8604,23,28
44179,8604,26,20
44180,8604,92,1
44181,8605,87,22
44182,8605,65,24
44183,8605,58,20
44184,8605,48,24
44185,8605,20,1
44186,8606,56,16
44187,8606,55,22
44188,8606,83,24
44189,8606,25,29
44190,8606,59,28
44191,8607,34,19
44192,8607,59,1
44193,8607,25,2
44194,8607,62,9
44195,8607,28,12
44196,8607,39,16
44197,8608,6,21
44198,8608,33,29
44199,8608,84,25
44200,8608,62,4
44201,8608,99,20
44202,8609,48,23
44203,8609,18,1
44204,8609,78,22
44205,8609,36,23
44206,8610,2,16
44207,8610,4,3
44208,8610,32,21
44209,8610,26,20
44210,8610,41,20
44211,8610,40,10
44212,8611,85,15
44213,8611,11,23
44214,8611,77,20
44215,8611,3,6
44216,8611,94,10
44217,8612,99,15
44218,8612,31,22
44219,8612,101,12
44220,8613,97,20
44221,8613,83,16
44222,8613,53,15
44223,8613,21,23
44224,8614,78,18
44225,8614,78,27
44226,8614,42,3
44227,8614,99,17
44228,8615,15,24
44229,8615,5,29
44230,8615,72,1
44231,8615,64,22
44232,8615,63,20
44233,8615,20,6
44234,8616,61,28
44235,8616,19,15
44236,8616,86,17
44237,8616,48,20
44238,8616,97,17
44239,8616,95,22
44240,8617,36,23
44241,8617,9,16
44242,8617,78,15
44243,8617,100,12
44244,8617,17,24
44245,8618,4,17
44246,8618,66,22
44247,8618,92,10
44248,8618,64,18
44249,8618,12,16
44250,8618,89,23
44251,8618,29,20
44252,8619,85,24
44253,8619,64,6
44254,8619,41,15
44255,8619,68,24
44256,8619,98,21
44257,8620,53,18
44258,8620,64,29
44259,8620,56,28
44260,8620,100,15
44261,8620,64,20
44262,8621,22,15
44263,8621,69,29
44264,8621,37,30
44265,8621,81,18
44266,8621,83,24
44267,8621,67,24
44268,8622,21,20
44269,8622,86,6
44270,8622,82,18
44271,8622,60,6
44272,8622,48,24
44273,8622,77,18
44274,8622,27,30
44275,8623,29,31
44276,8624,72,4
44277,8624,47,11
44278,8624,52,24
44279,8624,7,20
44280,8624,60,15
44281,8624,84,15
44282,8625,19,20
44283,8625,75,20
44284,8625,83,23
44285,8625,7,20
44286,8626,86,16
44287,8626,22,1
44288,8626,75,16
44289,8626,72,27
44290,8626,7,16
44291,8627,41,11
44292,8627,59,18
44293,8627,20,15
44294,8627,29,16
44295,8627,37,29
44296,8628,50,31
44297,8628,83,1
44298,8628,88,20
44299,8628,37,20
44300,8628,58,24
44301,8629,10,19
44302,8629,31,24
44303,8629,93,20
44304,8629,28,18
44305,8629,80,27
44306,8629,10,11
44307,8630,102,17
44308,8630,61,20
44309,8630,98,15
44310,8630,45,19
44311,8630,46,11
44312,8630,16,15
44313,8630,95,20
44314,8631,32,18
44315,8631,77,3
44316,8631,73,23
44317,8631,96,5
44318,8631,54,31
44319,8631,3,18
44320,8632,68,17
44321,8632,44,4
44322,8632,52,18
44323,8632,93,30
44324,8632,60,29
44325,8632,63,31
44326,8633,70,15
44327,8633,99,6
44328,8633,91,18
44329,8633,74,24
44330,8633,6,15
44331,8633,88,24
44332,8634,92,23
44333,8634,51,20
44334,8634,72,23
44335,8634,76,1
44336,8634,89,28
44337,8634,53,28
44338,8634,8,21
44339,8635,56,22
44340,8635,34,26
44341,8635,74,27
44342,8635,88,4
44343,8635,37,24
44344,8636,52,18
44345,8636,79,20
44346,8636,64,24
44347,8636,1,6
44348,8636,30,12
44349,8637,15,11
44350,8637,83,30
44351,8637,77,15
44352,8637,90,28
44353,8637,76,26
44354,8637,97,28
44355,8637,15,24
44356,8638,5,24
44357,8638,77,26
44358,8638,54,11
44359,8638,59,11
44360,8638,33,20
44361,8638,14,24
44362,8638,48,15
44363,8639,83,18
44364,8640,51,24
44365,8640,42,10
44366,8640,38,16
44367,8640,102,16
44368,8640,73,18
44369,8641,5,18
44370,8641,19,18
44371,8641,41,22
44372,8641,100,12
44373,8641,78,22
44374,8641,100,15
44375,8642,97,20
44376,8642,9,24
44377,8642,40,28
44378,8642,32,24
44379,8642,10,2
44380,8642,34,11
44381,8643,22,18
44382,8643,57,16
44383,8643,90,21
44384,8643,97,1
44385,8643,97,23
44386,8643,81,6
44387,8644,88,19
44388,8644,24,12
44389,8644,54,24
44390,8644,15,30
44391,8644,46,20
44392,8644,46,11
44393,8645,28,16
44394,8645,75,15
44395,8645,49,23
44396,8645,28,30
44397,8645,79,23
44398,8645,90,21
44399,8646,39,20
44400,8646,54,23
44401,8646,100,21
44402,8646,81,23
44403,8647,82,23
44404,8648,5,30
44405,8648,92,11
44406,8648,92,26
44407,8648,72,6
44408,8648,102,24
44409,8649,64,29
44410,8649,98,20
44411,8649,36,30
44412,8649,69,1
44413,8649,88,21
44414,8649,99,29
44415,8650,47,15
44416,8650,47,15
44417,8650,72,9
44418,8650,102,23
44419,8650,19,18
44420,8650,1,20
44421,8651,33,20
44422,8651,40,29
44423,8651,95,6
44424,8651,92,9
44425,8651,19,20
44426,8651,102,16
44427,8652,72,29
44428,8652,5,11
44429,8652,16,20
44430,8652,24,6
44431,8652,7,11
44432,8652,59,17
44433,8653,71,18
44434,8653,6,2
44435,8653,2,15
44436,8653,16,1
44437,8653,89,15
44438,8653,27,30
44439,8654,79,24
44440,8654,40,28
44441,8654,17,15
44442,8654,1,16
44443,8654,40,15
44444,8654,4,20
44445,8655,51,12
44446,8655,95,6
44447,8655,91,24
44448,8655,81,5
44449,8655,72,16
44450,8655,79,27
44451,8655,38,17
44452,8656,92,2
44453,8656,79,9
44454,8656,6,20
44455,8656,9,20
44456,8657,96,2
44457,8657,61,24
44458,8657,15,17
44459,8657,61,22
44460,8657,76,17
44461,8657,36,17
44462,8658,48,23
44463,8658,44,16
44464,8658,97,30
44465,8658,88,23
44466,8658,34,21
44467,8658,67,20
44468,8659,67,24
44469,8659,35,16
44470,8659,37,2
44471,8660,12,15
44472,8660,13,22
44473,8660,56,12
44474,8660,49,2
44475,8660,59,18
44476,8661,50,18
44477,8661,84,15
44478,8661,41,28
44479,8661,61,28
44480,8661,11,19
44481,8662,79,24
44482,8662,74,15
44483,8662,53,20
44484,8662,69,20
44485,8662,11,16
44486,8662,86,28
44487,8663,63,24
44488,8663,66,15
44489,8663,1,15
44490,8663,95,23
44491,8663,59,15
44492,8663,13,23
44493,8664,17,1
44494,8664,60,20
44495,8664,12,22
44496,8664,74,12
44497,8664,49,10
44498,8664,46,9
44499,8664,68,1
44500,8665,93,20
44501,8665,93,29
44502,8665,13,24
44503,8665,77,6
44504,8665,79,18
44505,8665,34,24
44506,8666,94,11
44507,8666,101,28
44508,8666,88,30
44509,8666,60,30
44510,8666,48,15
44511,8667,42,15
44512,8667,87,2
44513,8667,82,20
44514,8667,64,25
44515,8668,5,17
44516,8668,38,24
44517,8668,59,16
44518,8668,72,29
44519,8669,32,24
44520,8669,9,5
44521,8669,60,22
44522,8670,9,17
44523,8670,102,11
44524,8670,33,27
44525,8670,60,18
44526,8670,2,5
44527,8670,13,6
44528,8670,67,20
44529,8671,90,28
44530,8671,82,16
44531,8671,67,23
44532,8671,91,4
44533,8671,90,24
44534,8671,85,21
44535,8672,19,16
44536,8672,9,23
44537,8672,47,15
44538,8672,32,20
44539,8673,102,18
44540,8673,102,24
44541,8673,71,20
44542,8673,31,20
44543,8673,79,22
44544,8674,27,24
44545,8674,52,11
44546,8674,39,16
44547,8674,67,24
44548,8674,93,15
44549,8674,76,24
44550,8675,87,24
44551,8675,71,17
44552,8675,4,21
44553,8675,28,24
44554,8675,82,24
44555,8675,58,20
44556,8675,6,23
44557,8676,59,24
44558,8676,19,24
44559,8676,28,12
44560,8676,78,28
44561,8676,27,16
44562,8677,93,18
44563,8677,37,23
44564,8677,14,24
44565,8677,51,11
44566,8677,89,1
44567,8677,13,11
44568,8677,13,6
44569,8678,75,20
44570,8678,78,22
44571,8678,18,19
44572,8678,32,28
44573,8678,54,23
44574,8678,91,12
44575,8679,43,23
44576,8679,100,27
44577,8679,38,18
44578,8679,83,17
44579,8679,97,28
44580,8679,10,23
44581,8680,60,18
44582,8680,47,1
44583,8680,36,27
44584,8680,19,21
44585,8680,95,11
44586,8681,18,10
44587,8681,69,1
44588,8681,50,23
44589,8681,94,24
44590,8681,8,22
44591,8682,75,27
44592,8682,83,28
44593,8682,91,29
44594,8682,12,15
44595,8683,26,24
44596,8683,100,2
44597,8683,51,6
44598,8683,95,24
44599,8683,36,20
44600,8684,25,21
44601,8684,94,23
44602,8684,45,16
44603,8684,66,28
44604,8685,76,23
44605,8685,32,15
44606,8685,3,18
44607,8685,70,28
44608,8685,43,1
44609,8685,100,18
44610,8686,43,24
44611,8686,40,23
44612,8686,7,23
44613,8686,42,20
44614,8686,63,21
44615,8687,33,6
44616,8687,90,28
44617,8687,33,4
44618,8687,75,20
44619,8687,61,24
44620,8687,52,29
44621,8687,65,28
44622,8688,63,16
44623,8688,98,15
44624,8688,72,26
44625,8688,60,20
44626,8688,43,11
44627,8688,27,16
44628,8689,74,1
44629,8689,75,19
44630,8690,66,1
44631,8690,14,6
44632,8690,12,20
44633,8690,60,15
44634,8690,5,14
44635,8690,58,30
44636,8690,81,26
44637,8691,94,30
44638,8691,75,24
44639,8691,7,11
44640,8691,58,10
44641,8691,42,20
44642,8692,38,29
44643,8692,62,16
44644,8692,36,20
44645,8692,92,16
44646,8692,89,24
44647,8693,1,28
44648,8693,14,31
44649,8693,42,24
44650,8693,49,29
44651,8693,89,24
44652,8693,56,18
44653,8694,19,24
44654,8694,67,15
44655,8694,43,20
44656,8694,14,15
44657,8694,96,6
44658,8695,63,20
44659,8695,20,20
44660,8695,82,12
44661,8695,99,24
44662,8695,4,15
44663,8695,75,15
44664,8696,44,16
44665,8696,33,2
44666,8696,50,24
44667,8696,1,29
44668,8696,3,11
44669,8696,38,24
44670,8697,81,16
44671,8697,70,12
44672,8697,86,24
44673,8697,51,24
44674,8697,52,27
44675,8698,74,9
44676,8698,82,5
44677,8698,3,2
44678,8698,30,22
44679,8698,52,16
44680,8698,6,18
44681,8699,95,6
44682,8699,101,27
44683,8699,65,28
44684,8700,39,24
44685,8700,25,2
44686,8700,38,20
44687,8700,78,16
44688,8700,53,15
44689,8700,71,19
44690,8701,33,24
44691,8702,52,21
44692,8702,36,27
44693,8702,101,26
44694,8702,17,25
44695,8702,17,21
44696,8702,40,30
44697,8703,97,24
44698,8703,91,10
44699,8703,76,12
44700,8703,40,11
44701,8703,19,23
44702,8703,68,22
44703,8703,49,27
44704,8704,52,18
44705,8704,29,10
44706,8704,53,24
44707,8704,72,16
44708,8704,3,20
44709,8704,29,24
44710,8704,20,12
44711,8705,76,31
44712,8705,2,12
44713,8705,82,30
44714,8705,14,26
44715,8705,102,15
44716,8706,3,20
44717,8706,10,24
44718,8706,70,29
44719,8706,102,15
44720,8706,81,9
44721,8707,16,21
44722,8707,76,15
44723,8707,98,24
44724,8707,30,5
44725,8708,14,20
44726,8708,25,6
44727,8708,70,29
44728,8708,39,28
44729,8709,15,11
44730,8709,46,20
44731,8709,37,29
44732,8709,28,24
44733,8710,3,10
44734,8710,57,21
44735,8710,35,6
44736,8710,60,1
44737,8710,48,24
44738,8711,93,28
44739,8711,23,15
44740,8711,41,12
44741,8711,5,15
44742,8711,80,22
44743,8712,52,18
44744,8712,55,24
44745,8712,54,24
44746,8713,72,23
44747,8713,98,10
44748,8713,97,2
44749,8713,55,11
44750,8714,32,12
44751,8714,75,15
44752,8714,33,24
44753,8714,15,27
44754,8714,16,16
44755,8715,43,24
44756,8715,29,24
44757,8715,8,29
44758,8715,58,4
44759,8715,7,28
44760,8715,60,5
44761,8715,80,6
